5658,2014,9,8,4,49,14.761,-94.103,S. MEXICO,MEXICO,West Coast of North and Central America,Earthquake,Definite Tsunami,8.2,46,,Extreme (~$25 million or more),Very Many (~1001 or more houses),Some (~51 to 100 people),https://www.ngdc.noaa.gov/hazel/view/hazards/tsunami/event-more-info/5658,"A small- to moderate-size tsunami was generated by the September 7th earthquake, and detected along the Pacific coast in the region of the earthquake. According to initial water-level measurements by Stuart Weinstein of the Pacific Tsunami Warning Center (PTWC) (via the International Tsunami Bulletin Board), the tsunami was recorded on several tide gauges in southern Mexico and El Salvador. Based on this information, the largest tsunami amplitudes occurred during the first five hours of the observed arrival times at each tide gauge except for the El Salvador location, where the peak occurred 14 hours after first arrival. Videos posted on Youtube indicate that there was minor flooding along the waterfront of the harbor at Puerto Chiapas. In the far field, the maximum tsunami amplitudes from this event were all less than 0.35m, which was the measured amplitude in Owenga, Chatham Islands, in New Zealand (PTWC). (reference #11912)
<P>The associated tsunami waves were recorded first at Huatulco tide gauge station at 5:04 (GMT) 12 min after the earthquake. We covered ground observations along 41 km of the coast of Chiapas, encompassing the sites with the highest projected wave heights based on our preliminary tsunami model (maximum tsunami amplitudes between 94.5 and 93.0W). Runup and inundation distances were measured along eight sites. The tsunami occurred at low tide. The maximum runup was ~3 m at Boca del Cielo, and maximum inundation distance was 190 m in Puerto Arista, corresponding to the coast in front of the epicenter and in the central sector of the Gulf of Tehuantepec. Tsunami scour and erosion was evident along the Chiapas coast. Tsunami deposits, mainly sand, reached up to 32 cm thickness thinning landward up to 172 m distance. (reference #11983)"
5662,2015,4,6,,,45.77,-75.6,NOTRE DAME DE LA SALETTE,CANADA,"East Coast USA and Canada, St Pierre and Miquelon",Landslide,Event that only caused a seiche or disturbance in an inland river,,,,Moderate (~$1 to $5 million),Few (~1 to 50 houses),Few (~1 to 50 people),https://www.ngdc.noaa.gov/hazel/view/hazards/tsunami/event-more-info/5662,"Three years later, in 1908, a landslide occurred suddenly on the Lièvre River in western Quebec (Evans, 2001). It generated a displacement wave that overwhelmed part of the village of Nortre-Dame-de-la Salette, killing 27 people. (reference #1400)
<P>The landslide of 1908 in Notre-Dame-de-la-Salette, Quebec, was the deadliest event occurring in sensitive clays of Eastern Canada, causing 33 deaths. Of these, 26 are associated with the tsunami generated impact of water and ice on the opposite bank. (reference #11915)
<P>The ice in the river was apparently unbroken at the time, and was lifted and carried forward over the east bank on which Salette village was located, at an elevation of not more than twelve to fifteen feet above the present level of the river, and which was some feet above the ordinary summer level. The rush of the ice came with such force against the village as to completely demolish the greater portion. In fact, everything within its course was destroyed: including twelve houses and some twenty-five outbuildings, which were entirely destroyed to their very foundations; while on the margin of the ice movement several other buildings were more or less damaged. On the west bank where the slide started, three houses were entirely destroyed, together with several outbuildings. The total loss of life as far as can be ascertained, was thirty-three persons. The rush of ice was followed by a rush of water from the river, which carried portions of the ruined buildings and the bodies of villagers inland beyond the road which is parallel to the shore; depositing the debris at an elevation of about fifty feet above the river level. (reference #11918)"
5666,2015,,,,,48.06,-122.36,"CAMANO ISLAND, WA",USA,West Coast of North and Central America,Landslide,Probable Tsunami,,,,,Few (~1 to 50 houses),Many (~101 to 1000 people),https://www.ngdc.noaa.gov/hazel/view/hazards/tsunami/event-more-info/5666,"<P><blockquote><i>Reference #11938:</i></blockquote> 
<P>Told by Mrs. William Shelton:
<p>""<i>The bluff slid in. People at Hat Island in the early summer morning saw Camano Island bluff smoking; they couldn't see it for the smoke; and there was something black coming towards them, and then they saw it was a wave. They fled to high land.Some of the men and women, and some of the children were drowned, and they found the bodies drifting on the beach. 
<P>When the point slid, trees and everything went, killed quite a few people living on the west side of Hat Island. 
<P>Houses, not a real village, all washed off and people killed.</i>""
<P>Mr. John Brown, Snohomish, of Sandy Point added some other details. Old Indians told him the slide was an overhang, and the fall buried hundreds who were clamming there. The wave washed over to Hat Island and drowned hundreds who ere clamming there. 
<P>...it is pointed out that the naming of known recent historical persons of one's own family gives a historical basis that cannot lightly be dismissed. The story would indicate a date of 1820-1830 for the incident.
<P>The numbers given by John Brown could be exaggerations, but it is certain that the clam beds at Camano Head and the northern end of Hat Island always have been the most important beds in the Snohomish area. Hence, being early on summer morning before the people were all up, the casualties may indeed have been very heavy, even running into hundreds, especially at the Head itself from which there was no escape.
<P><P><blockquote><i>Reference #11939:</i></blockquote> 
<P>The accounts also mention that some flooding may have occurred at Hibolb (a larger village on the northern Everett shoreline near the mouth of the Snohomish), but if damage occurred at all, it was limited. No mention is made of the wave at other low-lying sites in the vicinity, such as Sandy Point on Whidbey Island - the closest barrier beach and marsh to Camano Head.
<P>Although the accounts leave many questions unanswered, the following seems fairly clear. Early on a summer morning in the early 1800s, a large landslide occurred at Camano Head, carrying standing trees to the beach, and burying many people living at the toe of the bluff. The landslide sounded like thunder and created large volumes of dust. The landslide also resulted in a tsunami that traveled south toward Hat Island, washing over the barrier beach, destroying houses or encampments and drowning many people.
<P>The accounts make no mention of ground shaking, suggesting that the landslide was not associated with a major earthquake.
<P>The Camano Head landslide is the only known example of a landslide on Puget Sound generating a tsunami large enough to cause significant loss of life.
<P><P><blockquote><i>Reference #11942:</i></blockquote> 
<P>One of the Snohomish villages was located beneath a bluff at the southern tip of Camano Island, Camano Head. Hundreds of people probably made their home in the huge, multi-family split cedar plank houses, as the clam beds on Camano were (and are) well known for their abundance. One early summer day, just as first dawn was beginning to lighten the eastern sky, that village was destroyed. <P>A sound like thunder awakened the families living in the village across the water on the northwestern shore of Hat Island -- perhaps also the people at Hebolb, the major village in north Everett. Staring intently toward the source of the sound, all the Hat Island people could see was a huge, impenetratble cloud off in the distance, and then something black beneath it and growing closer. A tidal wave! Men, women, and children raced off the beach for the higher ground, but the water crashed into them and swept away its victims. Many children especially were lost to the wave."
5672,2015,1,10,2,51,17.474,-83.519,OFF COAST OF HONDURAS,HONDURAS,Caribbean Sea,Earthquake,Definite Tsunami,7.5,10,,Limited (<$1 million),,,https://www.ngdc.noaa.gov/hazel/view/hazards/tsunami/event-more-info/5672,
5673,2015,1,23,9,31,56.046,-149.073,"KODIAK ISLAND, AK",USA,Alaska (including Aleutian Islands),Earthquake,Definite Tsunami,7.9,25,,Limited (<$1 million),,,https://www.ngdc.noaa.gov/hazel/view/hazards/tsunami/event-more-info/5673,"The Alaska-Aleutians subduction zone has had several large tsunamigenic earthquakes, including the Mw9.2 Great Alaska Earthquake of 1964 (Figure 2). Tsunamis from earthquakes along this subduction zone have caused significant inundation not only in Alaska but also coastal areas from British Columbia to California as well as Hawaii. Modeling of potential tsunami effects from earthquakes in the Pacific basin have shown that the Alaska-Aleutian trench is one of the most significant tsunami threats to the west coast of North America and the Hawaiian Islands. However, the January 23, 2018, earthquake in the Gulf of Alaska was not within the subduction zone regime, which, along with its strike-slip motion, greatly reduces the potential for generating a large tsunami.
<P>A very small tsunami was generated by the January 23rd earthquake, and detected at a number of tide gauges in Alaska as well as Hawaii and along the U.S. Pacific coast to the southeast. According to initial water-level measurements from the U.S. Tsunami Warning Center website (www.tsunami.gov), the largest tsunami amplitude was recorded at 25cm in Crescent City four to five hours after the earthquake, and in the Alaska region during the first hour of the observed arrival times. There was no observed inundation or significant currents generated by this event in Alaska or other areas around the Pacific Ocean. 
<P>(all above from reference #12170)"
5670,2015,11,19,22,43,-21.325,168.672,LOYALTY ISLANDS,NEW CALEDONIA,"New Caledonia, New Guinea, Solomon Is., Vanuatu",Earthquake,Definite Tsunami,7,10,,,,,https://www.ngdc.noaa.gov/hazel/view/hazards/tsunami/event-more-info/5670,
5669,2015,7,11,16,54,7.4,-78.1,PANAMA,PANAMA,West Coast of North and Central America,Earthquake,Very Doubtful Tsunami,6.7,22,,Limited (<$1 million),,Few (~1 to 50 people),https://www.ngdc.noaa.gov/hazel/view/hazards/tsunami/event-more-info/5669,"A ""local"" tsunami designation is assigned to this event, as well as a ""-1"" tsunami magnitude (Imamura-Iida scale) which is 50 cm. (reference #273)
<P>In 1976, Pacific coastal communities in Panama were moderately affected by a tsunami following an earthquake, and in 1991 the Limon earthquake caused significant tsunami waves on the Caribbean coast. (reference #11947)
<P><i>No reference to this tsunami event is found outside of reference #273. Note: reference #11947 cites reference #237</i>"
5671,2015,12,8,,,-30,-179,KERMADEC ISLANDS,KERMADEC ISLANDS,"E Coast Australia, New Zealand, South Pacific Is.",Unknown,Probable Tsunami,,,,,,,https://www.ngdc.noaa.gov/hazel/view/hazards/tsunami/event-more-info/5671,"An unusual event that affected the Kermadec region and northern New Zealand last Friday (8th Dec). 
<P>At 3.10pm local time (2:10 am UTC) there was an earthquake of about M6 about 200km south of Raoul Island in the Kermadecs, and over the next 2-3 hours there were unusual waves recorded on the Raoul Island and North Island tide gauges (see attachment). The wave periods are about 5 minutes, and the peak-to-trough amplitude is up to about a metre on Raoul Island and up to about half a metre on the North Island gauges. A reverse travel-time analysis seems to confirm that the source of the waves was coincident with the time and location of the earthquake. The amplitudes are large for an M6 earthquake, and it does not appear to be a slow tsunami earthquake. The location is on the Kermadec seamount ridge so a volcanic or landslide source are possibilities. 
<P>Most interesting is that the moment tensor solution is highly isotropic, which would be typical of an explosive source. So perhaps a volcanic event? On the other hand, my volcanologist colleagues point out that the earthquake does not appear to be part of a sequence, which would be more typical for an eruption, and there is no sign of a pumice raft or excess SO2.
<P>(all above from reference #11965)
<P>2017, Dec 08  02:09:43 UTC, 12.0 depth, -30.5548 -178.4924, 5.9 Mww. An unusually large tsunami for a quake of this size was recorded on Raoul Island and on the North Island of New Zealand."
5668,2015,10,2,4,23,7.1,-80.6,OFF COAST,PANAMA,West Coast of North and Central America,Earthquake and Landslide,Questionable Tsunami,6.7,,,Limited (<$1 million),Few (~1 to 50 houses),Few (~1 to 50 people),https://www.ngdc.noaa.gov/hazel/view/hazards/tsunami/event-more-info/5668,"<P><blockquote><i>Reference #8015:</i></blockquote> 
<P>Extensive cracking and liquefaction of the ground was observed along the banks of the river at Pajanosa, as well as on the main road to Tonosi. At Cacao and along the bank of Rio Viejo at Las Huertas the shock caused widespread liquefaction. Near Cerro Bonita it was found that the Rio Joaquin had cut a new channel, caused by the opening of fissures at a bend in its channel. The shock caused many landslides in this area, mostly of surface material from steep slopes.
<P> A few hours after the earthquake a submarine slide ruptured the Central & South American cable near the islet of Frailes del Norte, about 25 km off the south coast of Los Santos province. It has been reported that the broken end of the cable was found at a depth of 1463 m, whereas when the cable was first laid, the depth was only about 305.m. Here the shock caused an abrupt change in the bathymetry, which suggests that submarine sliding occurred. The tide gauge at Balboa showed no abnormal fluctuations of the.sea level, and, except in the Gulf of San Miguel on the east coast of the Gulf of Panama, from where it was reported that the sea behaved abnormally on the day of the earthquake, <B>there is no evidence of aseismic sea wave</B>. 
<P><P><blockquote><i>Reference #273:</i></blockquote> 
<P>Viquez & Camacho, 1993:
<P>Witnesses traveling in the Cocle steamboat were at the entrance of Gulf of San Miguel, Pacific coast, province of Darien, narrated: the sea at a considerable distance behaved oddly, presenting the appearance of boiling water. The water in its surroundings was making bubbles with small waves which seemed to break each other, without any direction defined. "" 
<P>""Due to the first and strongest of the earthquakes the submarine cable broke. It was discovered that it had ripped 15 miles from the coast, in the neighborhood from the island of El Fraile del Norte, where there was a <B>sudden rise in sea level</B>."" 
<P>Feldman:
<P>""Panama, 2. At midnight, despite the rain, thousands of people ran to the street as a result of the panic from them several jolts of the earth .. . . ""
<P>""A gentleman who had just arrived in this capital from Panama, has supplied us with some data about terres (earthquakes) that lately have been whipping the Republic. . . . . . That the place called Tonosi was totally sunk and there were many victims. ""
<P>. . . the waters of the Joaquin and Flores rivers grew to extreme flooding the mountains, this without having rained and there have been cracks in surroundings of the rivers that can fit a cattle. "" 
<P>""In Tonosi, the buildings of that town have been reduced to debris; that the rivers of their causes left and that they flooded considerable portions of land. "" 
<P>""...... <B>A small town called Pedaci disappeared completely, killing all the inhabitants </B>. The tremors in that place were accompanied by large crescents, two rivers joined and Pedaci that was between them, totally disappeared. . .
<P><P><blockquote><i>Reference #1402:</i></blockquote> 
<P>Strange behaviour of the sea resembling boiling water. Sudden elevation of the sea level. Rivers rose up flooding areas inland. Pedasi Village disappeared (MacDonald and Johnston, 1913; Feldman, 1984; Viquez and Camacho, 1993a; Ambraseys and Adams, 1996).
<P><P><blockquote><i>Reference #11947:</i></blockquote> 
<P>Eleven years later, in 1913, the water level of the Pacific Ocean on the Panama coast rose suddenly after a great earthquake, and the Villa Pedassi community on the southern tip of the Azuero peninsula were reported to have been inundated."
5676,2015,2,9,,,-3.608,144.588,"KADOVAR ISLAND, PAPUA NEW GUINEA",PAPUA NEW GUINEA,"New Caledonia, New Guinea, Solomon Is., Vanuatu",Volcano,Definite Tsunami,,,,,,,https://www.ngdc.noaa.gov/hazel/view/hazards/tsunami/event-more-info/5676,"RVO reported that on 9 February the lava dome at Kadovars SE Coastal Vent collapsed, causing 5-6 minor tsunamis, less than 1 m high, observed by residents on Blup Blups E and W coasts. The waves were reported at 1050, before the main collapse of the dome. In a 12 February report RVO noted that activity from Main Crater consisted of white plumes rising 20 m and drifting a few kilometers SE and weak nighttime crater incandescence. (reference #2432)"
5674,2015,5,10,,,69.8,20.92,NORTHERN NORWAY,NORWAY,Northeast Atlantic Ocean,Landslide,Definite Tsunami,,,,Limited (<$1 million),,,https://www.ngdc.noaa.gov/hazel/view/hazards/tsunami/event-more-info/5674,"A shoreline landslide of between 1,1 and 1.4 million m3 took place close to the village of Soerkjosen in Northern Norway during the night of the 9th to the 10th May 2015 (see location in Fig. 1). The shoreline was destroyed over a distance of more than one kilometer. In the north a warehouse slumped into the sea whereas in the south a pier sank in the fjord, destroying a harbor. A small tsunami was triggered in the fjord. No casualties were encountered, but the landslide closed the main road, E6, connecting North and South in Norway.
<P>The Soerkjosen landslide happened between 2 and 3 am in the morning, Sunday, 10th of May 2015. Located almost at latitude 70 degrees north it was daylight and eye witnesses were soon aware of what was going on. Several photos were taken, and the time stamps on the photos show that the whole kilometer of shoreline slumped into the fjord within only a few minutes. The witnesses could not tell where along the shoreline the slide actually started. A moderate height tsunami was seen travelling across the fjord towards east. (reference #12039)"
5677,2015,6,13,,,43.5,-78,LAKE ONTARIO,USA,"East Coast USA and Canada, St Pierre and Miquelon",Unknown,Very Doubtful Tsunami,,,,,,,https://www.ngdc.noaa.gov/hazel/view/hazards/tsunami/event-more-info/5677,"Oswego witnessed a remarkable phenomenon on Thursday. At 2pm the water in the lake and river rose two feet, remaining at that elevation sixty-four minutes. From that time until 7 o'clock the water alternately rose and fell. A submarine earthquake is expected. (reference #12063)
<P>A phenomenon of the most unusual kind occurred on Lake Ontario June 13, between 3:30 and 5 o'clock. There was but little wind, and that from the southeast, and the surface of the lake was quite smooth. The water would rise with great rapidity by successive little swells for 15 or 20 minutes, remain stationary for a short time, then fall with the same rapid, silent, imperceptible manner. This occurred five or six times, and then remained stationary at the lowest ebb until a gale in the afternoon came up, after which it found its normal condition. (reference #12062)"
5675,2015,1,14,9,18,-15.776,-74.744,S. PERU,PERU,West Coast of South America,Earthquake,Definite Tsunami,7.1,36,,,,,https://www.ngdc.noaa.gov/hazel/view/hazards/tsunami/event-more-info/5675,"Following the earthquake a small local tsunami was generated that was registered at tide stations near the source, for example the station at San Juan de Marcona registered with a maximum amplitud of 15 cm. (reference #12059)"
5680,2015,3,11,10,30,46.33,6.97,SWITZERLAND,SWITZERLAND,Northeast Atlantic Ocean,Earthquake and Landslide,Questionable Tsunami,5.9,,,Severe (~>$5 to $24 million),Some (~51 to 100 houses),Some (~51 to 100 people),https://www.ngdc.noaa.gov/hazel/view/hazards/tsunami/event-more-info/5680,"Damage occurred also in the vineyards on the lakefront caused by waves.
<P>The chronicle of Jehan Dumur (Reymond 1917, p. 279280) in Grandvaux on the waterside of Lake Geneva, 12 km east of Lausanne, speaks about old buildings collapsing and a wave in the lake.
<P>After the first shock, a flood wave was observed in Lake Geneva around half past 11 local time. Several historical sources mention these unnatural movements in the water of the lake and the destruction of its shore, similar to the observations for Lake Lucerne during the 1601 earthquake (Schwarz-Zanetti 2003). The damage reports clearly indicate the effects of sub-aquatic slides triggered by the earthquake ground motion and the formation of a tsunami. The reported subsequent changes of flow direction indicate a standing wave of the lake known as seiche.
<P>The winegrower Jehan Dumur in Grandvaux, 12 km east of Lausanne, heard a rush, and after it, he saw a swelling and flooding of the water of 1218 m (Reymond 1917, 279).
<P>The Aigle event caused wide-spread damage, triggered a landslide that came at rest on a plateau, and caused a tsunami and seiche in Lake Geneva.
<P>(all above from reference #12139)"
5678,2015,5,4,22,32,19.37,-155.032,HAWAII,USA,"Hawaii, Johnston Atoll, Midway I",Volcano and Earthquake,Definite Tsunami,6.9,5,,Extreme (~$25 million or more),Many (~101 to 1000 houses),,https://www.ngdc.noaa.gov/hazel/view/hazards/tsunami/event-more-info/5678,"Pacific Tsunami Warning Center director Dr. Charles ""Chip"" McCreery said that a magnitude 6.9 is normally the minimum threshold that a tsunami warning would be issued. However, for this earthquake, PTWC initially estimated it at a smaller magnitude, so they issued an information statement instead. The information statement said there was no tsunami threat from the earthquake. Later analysis did boost the magnitude to 6.9, but by that time PTWC already had sea level measurements and knew there was no tsunami threat and didn't have to upgrade to a warning level at that point. There was no threat of a tsunami, but a small tsunami was generated. McCreery said it you were at the coast, you would have seen the water level slowly go up and down. The wave was a little over a foot above normal sea level at Kapoho, where PTWC have the closest gauge to where the earthquake happened. (reference #12124)
<P>On 4 May 2018, early in the 2018 Kilauea volcanic eruption sequence, an Mw 6.9 earthquake ruptured the south flank of Hawaii Island. The event involved seaward sliding of a wedge of the island offshore of the East Rift Zone, likely on the contact surface between the island and the Pacific Ocean seafloor. The resulting motion generated a modest tsunami that arrived on the shores of the major Hawaiian Islands in less than an hour. (reference #12263)"
5681,2015,9,,,,10.8,108.3,BINH THUAN,VIETNAM,"China, North and South Korea, Philippines, Taiwan",Questionable Earthquake,Very Doubtful Tsunami,,,,,,,https://www.ngdc.noaa.gov/hazel/view/hazards/tsunami/event-more-info/5681,"The first event was recorded in a book called Official History of the Great Nam, or, in Vietnamese, Dai Nam Thuc luc chinh bien, which states that from September to December 1877, there were three earthquakes at Binh Thuan; at the first time, water in rivers rose up, and brick houses shaken; the following two earthquakes were smaller.
<P>The coastal areas of central Vietnam have many active small-scale volcanoes, and the submarine eruption of volcanoes can cause earthquakes and tsunamis. So, if the tsunamis in 1877 and 1882 at Binh Thuan coast really happened, the earthquakes that caused the tsunamis could have been caused by submarine volcanoes. Since at the time there was no seismic recording station near the Vietnam coast, the earthquakes were not recorded. Also, seismic stations near the Philippines coast could not record such weak earthquakes.
<P>The author has collected all seismic data from 1662 up to today (Bautista et al., 2006; Berninghausen, 1969; Lau et al., 2010; USGS, 2012) and available seawater level data in the East Sea with the purpose of detecting any abnormal seawater level variation after earthquakes. Through this analysis, no abnormal water level variation was found at the coast of Vietnam after submarine earthquakes in the East Sea.
<P>(all above from reference #12165)"
5682,2015,7,,,,10.8,108.1,BINH THUAN,VIETNAM,"China, North and South Korea, Philippines, Taiwan",Questionable Earthquake,Questionable Tsunami,,,,,,,https://www.ngdc.noaa.gov/hazel/view/hazards/tsunami/event-more-info/5682,"The second event, according to Xuyen (2007), was written in a history book referred to as Great Nam Unification History, or, in Vietnamese, Dai Nam Nhat thong chi, which describes how in 1882, there was again an earthquake at the Binh Thuan coast; high waves rose up with many loud explosions within one day.
<P>The coastal areas of central Vietnam have many active small-scale volcanos, and the submarine eruption of volcanos can cause earthquakes and tsunamis. So, if the tsunamis in 1877 and 1882 at Binh Thuan coast really happened, the earthquakes that caused the tsunamis could have been caused by submarine volcanoes. Since at the time there was no seismic recording station near the Vietnam coast, the earthquakes were not recorded. Also, seismic stations near the Philippines coast could not record such weak earthquakes.
<P>The author has collected all seismic data from 1662 up to today (Bautista et al., 2006; Berninghausen, 1969; Lau et al., 2010; USGS, 2012) and available seawater level data in the East Sea with the purpose of detecting any abnormal seawater level variation after earthquakes. Through this analysis, no abnormal water level variation was found at the coast of Vietnam after submarine earthquakes in the East Sea.
<P>(all above from reference #12165)
<P>The Phan Theit earthquake of 7/1882 occurred in Binh Thuan province, with roars heard from the sea like canon sounds for all day (V.M. Giang, 2000). N.K. Mao (1974) wrote that in 1882, earthquake occurred in a coastal zone, causing high waves from the sea, followed by many blast-like sounds during a day. There was no information on volcanic activities related to this earthquake. However, it is written in a historical book ""Dai Nam nhat thong chi"" (Volume 12) as follows: ""in Binh Thuan, there is a swarm of volcanoes in the northern part of Tuy Phong ward, next to Hoa Da ward in the north. The swarm consists of about ten volcanoes standing next to each other. In summer, during a hot time, the fire columns are erupted from volcanoes continuously, non stop, look like a burning citadel (collected and quoted by N.K. Mao, 1974). (reference #12502)"
5685,2016,8,5,11,46,-8.287,116.452,BALI SEA,INDONESIA,Indian Ocean (including west coast of Australia),Earthquake,Definite Tsunami,6.9,31,,Extreme (~$25 million or more),Many (~101 to 1000 houses),Many (~101 to 1000 people),https://www.ngdc.noaa.gov/hazel/view/hazards/tsunami/event-more-info/5685,"The Meteorology, Climatology and Geophysics Agency (BMKG) officially ended the early warning of the tsunami at 8:25 p.m., after an earthquake with magnitude 7.0 shook North Lombok on Sunday (5/8).
<P>""The tsunami early warning ended. We ask people not to panic anymore,"" said Head of BMKG Pusat, Dwikorita Karnawati, Sunday (5/8).
<P>Dwikorita explained, since the tsunami early warning was issued, BMKG had a small tsunami at three points. Each in Carik Village is 13.5 cm high, Badas Village is 10 cm, and Desa Sheet is 9 cm.
<P>(all above from reference #12196)"
5691,2016,,,,,45.22,36.72,KERCH STRAIT,RUSSIA,Black Sea and Caspian Sea,Landslide,Probable Tsunami,,,,,,,https://www.ngdc.noaa.gov/hazel/view/hazards/tsunami/event-more-info/5691,"1994 +-2. <b>Source mud volcano</b>. On the shore in Taman Village in windless weather with an absolutely smooth sea surface, ""the water in the sea rose up like a dazzling white wall, we saw a flash of fire and heard the rumble of an explosion."" ... the first wave rushed to the shore. After that, two waves 0.30.5 m high approached the shore one by one. (reference #12050)"
5693,2016,6,27,10,37,46.32,30.67,ODESSA,UKRAINE,Black Sea and Caspian Sea,Landslide,Definite Tsunami,,,,,,,https://www.ngdc.noaa.gov/hazel/view/hazards/tsunami/event-more-info/5693,"2014 June 27, 10:37. Source Landslide. Two waves on the shore from Chernomorka to Ilyichevsk. (reference #12050)
<P>It was our intention to put an end to the rumours
about the ""origin"" of the Odessa event and to
demonstrate that the ""Odessa tsunami"" of 27 June
2014 was actually a meteotsunami closely linked
with the Mediterranean events of 2326 June 2014.
Synoptic conditions, air pressure and sea level
records, as well as our numerical modelling results
support this conclusion. (reference #12051)"
5692,2016,,,,,45.12,36.7,KERCH STRAIT,RUSSIA,Black Sea and Caspian Sea,Landslide,Probable Tsunami,,,,,,,https://www.ngdc.noaa.gov/hazel/view/hazards/tsunami/event-more-info/5692,"In absolutely calm weather and in the calm sea between Panagia Cape and Zheleznyi Rog Cape (Taman Peninsula), the water receded 10 m from the shore. After a while, the water again rose to its normal position. (reference #12050)"
5690,2016,10,25,22,54,37.506,20.563,IONIAN SEA,GREECE,Mediterranean Sea,Earthquake,Definite Tsunami,6.8,14,,Limited (<$1 million),,,https://www.ngdc.noaa.gov/hazel/view/hazards/tsunami/event-more-info/5690,"The EMSC European quake agency said sea levels had risen slightly, by about 20 cm (7.87 inches), but the increase could be higher locally. It later tweeted sea level changes were also observed in Italy. (reference #12270)
<P>Tsunami alert messages, based on the earthquake parameters, were issued within ten minutes after the event by both the Italian and the Greek Tsunami Service Providers. The earthquake generated a small tsunami recorded by some tide-gauges, including those of Katakolo and Kyparissia in Greece and Crotone and Le Castella in Italy. (reference #12664)"
5686,2016,8,19,0,19,-18.178,-178.111,FIJI ISLANDS,FIJI,"E Coast Australia, New Zealand, South Pacific Is.",Earthquake,Definite Tsunami,8.2,563,,,,,https://www.ngdc.noaa.gov/hazel/view/hazards/tsunami/event-more-info/5686,Small tsunami waves have been observed. (reference #12207)
5687,2016,8,21,21,31,10.855,-62.883,SUCRE,VENEZUELA,Caribbean Sea,Earthquake,Questionable Tsunami,7.3,154,,Moderate (~$1 to $5 million),,Few (~1 to 50 people),https://www.ngdc.noaa.gov/hazel/view/hazards/tsunami/event-more-info/5687,[In Chaguaramas Bay] waves generated were smaller than when a large boat passes. I also have a report from a homeowner directly across the bay from the island who says they suffered no damage of any kind and were not aware of any wave. (reference #12214)
5688,2016,8,29,3,51,-22.066,170.05,LOYALTY ISLANDS,NEW CALEDONIA,"New Caledonia, New Guinea, Solomon Is., Vanuatu",Earthquake,Definite Tsunami,7.1,27,,,,,https://www.ngdc.noaa.gov/hazel/view/hazards/tsunami/event-more-info/5688,
